"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"BP"	"GO:0006941"	"striated muscle contraction"	"20/982"	"176/18862"	0.000864699092546745	0.00496556348098934	0.00300528515443099	"TNNI3/P2RX4/SNTA1/NPPA/CACNA1G/TNNT2/DTNA/PDE4D/TNNI2/TNNI3K/ANK2/PIK3CA/KCNJ2/GJA5/GJA1/CCN2/NEDD4L/KCNJ8/CAV1/TNNC1"	20
"BP"	"GO:0010921"	"regulation of phosphatase activity"	"20/982"	"176/18862"	0.000864699092546745	0.00496556348098934	0.00300528515443099	"PPP2R3A/RCAN3/SYTL2/PPP2R5C/PHACTR4/PPP2R5D/PPP1R8/PPP4R2/PPP2R2A/CD33/SHOC2/CRY2/PHACTR1/PPP4R4/TGFB2/RGN/PPARGC1B/PPP1R15B/PHACTR3/PTPRC"	20
"BP"	"GO:0002793"	"positive regulation of peptide secretion"	"18/982"	"151/18862"	0.000882051718485743	0.00506000039328858	0.00306244077265031	"SOX4/TREM2/PARD6A/PPIA/BLK/ADCY8/PRKCE/PSMD9/NR1H2/CD33/TGFB2/MYRIP/IRS2/GJA1/TLR4/MYH10/RAB8B/CAMK2N1"	18
"BP"	"GO:0035592"	"establishment of protein localization to extracellular region"	"34/982"	"368/18862"	0.000887582278657032	0.00508344857380848	0.00307663220713395	"DPP4/SOX4/RAB15/TREM2/KRT20/SCG2/PARK7/MON1A/HNF4A/PARD6A/PPIA/BLK/PTPRN/SFRP1/ADCY8/PER2/PRKCE/PSMD9/RAF1/NR1H2/TIAM1/CD33/TGFB2/MYRIP/IRS2/RAP1A/PTPRN2/GJA1/TLR4/MYH10/IL1B/RAB8B/CAMK2N1/CAVIN1"	34
"BP"	"GO:0048147"	"negative regulation of fibroblast proliferation"	"7/982"	"31/18862"	0.000887962501952916	0.00508344857380848	0.00307663220713395	"TP53/PARP10/SFRP1/SKI/PPARG/MYC/DACH1"	7
"BP"	"GO:0031532"	"actin cytoskeleton reorganization"	"14/982"	"103/18862"	0.000892867090016721	0.00510628399377768	0.00309045278336692	"CTTN/SHC1/ANTXR1/RAP2A/NTRK3/FER/RALA/BAIAP2/SIPA1L1/ARAP1/PHACTR1/GAB1/KIT/TEK"	14
"BP"	"GO:0007569"	"cell aging"	"15/982"	"115/18862"	0.000918456604282591	0.00523827375359529	0.00317033633882551	"CHEK1/HMGA1/NOX4/CHEK2/ATR/EEF1E1/TP53/H2AX/TP63/TERT/SIRT1/SPI1/AKT3/BCL6/ICAM1"	15
"BP"	"GO:0048285"	"organelle fission"	"42/982"	"486/18862"	0.00091930072485778	0.00523827375359529	0.00317033633882551	"TOP2A/NCAPG/AURKA/MAD2L1/CDC6/CDCA5/CHEK1/CHMP4C/CDT1/BRIP1/CHEK2/KIF18A/MAD1L1/CDC25C/LCMT1/VRK1/CHMP4B/MAD2L1BP/NDE1/ERCC4/WNT4/TEX11/PSMD13/BRME1/CDC14B/AURKAIP1/CCNB2/CDC14A/TOM1L2/PPP2R2A/CCNA1/VPS4B/CHMP1B/CUL3/MSX1/PPP2CA/TPR/PPARGC1A/IL1B/DUSP1/HECW2/CAV2"	42
"BP"	"GO:0003181"	"atrioventricular valve morphogenesis"	"6/982"	"23/18862"	0.000921582954138626	0.00523827375359529	0.00317033633882551	"SOX4/ZFPM1/HEY2/TGFB2/TGFBR2/HEY1"	6
"BP"	"GO:0035162"	"embryonic hemopoiesis"	"6/982"	"23/18862"	0.000921582954138626	0.00523827375359529	0.00317033633882551	"ZFPM1/GATA2/PBX1/SH2B3/KIT/TGFBR2"	6
"BP"	"GO:0050857"	"positive regulation of antigen receptor-mediated signaling pathway"	"6/982"	"23/18862"	0.000921582954138626	0.00523827375359529	0.00317033633882551	"CARD11/CD81/CD226/FOXP1/PRKCH/PTPRC"	6
"BP"	"GO:1901984"	"negative regulation of protein acetylation"	"6/982"	"23/18862"	0.000921582954138626	0.00523827375359529	0.00317033633882551	"PARK7/BRCA1/CTBP1/SIN3A/SIRT1/SPI1"	6
"BP"	"GO:0009914"	"hormone transport"	"30/982"	"312/18862"	0.00092559533760969	0.00525532295267121	0.0031806549471917	"SCG5/DPP4/SOX4/SOX11/KDM5B/PARK7/HNF4A/BLK/PTPRN/PAX8/SFRP1/ADCY8/PER2/PRKCE/TMF1/PSMD9/RAF1/C1QTNF1/TIAM1/BTK/MYRIP/CRY1/IRS2/RAP1A/PTPRN2/LTBP4/GJA1/IL1B/RAB8B/CAMK2N1"	30
"BP"	"GO:0045123"	"cellular extravasation"	"11/982"	"70/18862"	0.00092740993282433	0.00525532295267121	0.0031806549471917	"PODXL2/IL27RA/SPN/ADD2/FER/CRK/EXT1/BST1/SELL/CXCL12/ICAM1"	11
"BP"	"GO:0055021"	"regulation of cardiac muscle tissue growth"	"11/982"	"70/18862"	0.00092740993282433	0.00525532295267121	0.0031806549471917	"G6PD/TP73/MAPK11/YY1/MAPK1/HEY2/WNT2/TGFBR2/ZFPM2/GJA1/TGFBR3"	11
"BP"	"GO:0043367"	"CD4-positive, alpha-beta T cell differentiation"	"12/982"	"81/18862"	0.000947893475777718	0.00536594316846351	0.0032476051117749	"ZBTB7B/CBFB/ZFPM1/IL27/SPN/HMGB1/RIPK2/RORA/IL4R/FOXP1/RUNX3/BCL6"	12
"BP"	"GO:0071384"	"cellular response to corticosteroid stimulus"	"10/982"	"60/18862"	0.000981712828337433	0.00554434070576268	0.00335557583302031	"GJB2/DNMT3B/MYOD1/CFLAR/FOXO1/SCNN1B/SCNN1G/HEY1/ICAM1/ZFP36"	10
"BP"	"GO:1903078"	"positive regulation of protein localization to plasma membrane"	"10/982"	"60/18862"	0.000981712828337433	0.00554434070576268	0.00335557583302031	"AGR2/TREM2/VIL1/AKT1/CNPY4/AKAP5/PRKCE/ACSL3/PIK3R1/PRKCH"	10
"BP"	"GO:0090596"	"sensory organ morphogenesis"	"25/982"	"244/18862"	0.00098272940731202	0.00554434070576268	0.00335557583302031	"SOX9/AQP5/SOX11/HDAC1/GJB6/DLX5/HOXA1/MYO7A/HOXC13/PHACTR4/DVL1/PAX8/SIX3/YY1/SKI/TOPORS/MAPK1/MAFB/MSX1/GATA2/WNT2/THRB/FOXF2/OSR1/EFEMP1"	25
"BP"	"GO:0000018"	"regulation of DNA recombination"	"14/982"	"104/18862"	0.000983384676829142	0.00554434070576268	0.00335557583302031	"CHEK1/TIMELESS/PPP4C/ERCC2/UBQLN4/IL27RA/PPP4R2/CD40/ZNF365/TNFSF13/NDFIP1/BCL6/PTPRC/IL7R"	14
"BP"	"GO:0007080"	"mitotic metaphase plate congression"	"9/982"	"50/18862"	0.000986637490468052	0.00555145373042367	0.00335988081623089	"CDCA5/CHMP4C/CDT1/KIF18A/MAD1L1/CHMP4B/VPS4B/CHMP1B/CUL3"	9
"BP"	"GO:0032648"	"regulation of interferon-beta production"	"9/982"	"50/18862"	0.000986637490468052	0.00555145373042367	0.00335988081623089	"TLR9/RNF216/HMGB1/YY1/MAVS/RIPK2/TLR3/TLR4/TLR8"	9
"BP"	"GO:0044706"	"multi-multicellular organism process"	"22/982"	"204/18862"	0.000991153511521151	0.00557124191556647	0.00337185712854076	"GJB2/VDR/C1QBP/KPNA6/CAD/AKT1/WNT4/NPPA/PRLR/PSG1/STAT5B/AVPR1A/MAPK1/SLC38A2/STC2/NR2F2/TGFBR2/GJA1/JUNB/IL1B/ETS1/FOSB"	22
"BP"	"GO:0050821"	"protein stabilization"	"21/982"	"191/18862"	0.000998536681645677	0.00560709016803252	0.00339355340155408	"SOX4/CCT6A/CHEK2/PPIB/PARK7/HIP1R/CDK7/CCT5/TP53/PHB/CCT7/DVL1/HCFC1/TAF1/CCNH/ANK2/RTN4/MSX1/PIK3R1/PPARGC1A/TYROBP"	21
"BP"	"GO:0003198"	"epithelial to mesenchymal transition involved in endocardial cushion formation"	"5/982"	"16/18862"	0.00102149279806668	0.0057072583587373	0.00345417773505093	"HEY2/TGFB2/MSX1/ENG/TGFBR2"	5
"BP"	"GO:0035067"	"negative regulation of histone acetylation"	"5/982"	"16/18862"	0.00102149279806668	0.0057072583587373	0.00345417773505093	"BRCA1/CTBP1/SIN3A/SIRT1/SPI1"	5
"BP"	"GO:0035855"	"megakaryocyte development"	"5/982"	"16/18862"	0.00102149279806668	0.0057072583587373	0.00345417773505093	"ZFPM1/PTPN6/PIP4K2A/SH2B3/KIT"	5
"BP"	"GO:0044764"	"multi-organism cellular process"	"5/982"	"16/18862"	0.00102149279806668	0.0057072583587373	0.00345417773505093	"PPIA/GAS6/HYAL2/CAV2/CAV1"	5
"BP"	"GO:0061081"	"positive regulation of myeloid leukocyte cytokine production involved in immune response"	"5/982"	"16/18862"	0.00102149279806668	0.0057072583587373	0.00345417773505093	"MAVS/DDX21/LAPTM5/TLR4/NR4A3"	5
"BP"	"GO:1902882"	"regulation of response to oxidative stress"	"13/982"	"93/18862"	0.00103343176452027	0.00576818370266767	0.00349105130082922	"HSPB1/PARK7/TRAP1/NONO/AKT1/HDAC6/PPIA/FBXO7/SIRT1/MCL1/TLR4/FYN/NR4A3"	13
"BP"	"GO:0071695"	"anatomical structure maturation"	"23/982"	"218/18862"	0.00103845009902229	0.0057903977521483	0.00350449580785839	"AURKA/BCL11A/PAEP/G6PD/AGRN/CBFB/ERCC2/RET/TRPC4AP/SPTBN4/SIX3/NRCAM/AXL/BTK/TGFB2/FEM1B/GATA2/IL15/SOX18/PPARG/HOXA5/ACVRL1/CDH5"	23
"BP"	"GO:0032720"	"negative regulation of tumor necrosis factor production"	"11/982"	"71/18862"	0.00104676799341894	0.00583094738392006	0.00352903747505243	"TREM2/TRIM27/IL27RA/PTPN6/AXL/CD33/CLEC4A/IRAK3/GAS6/TLR4/TNFAIP3"	11
"BP"	"GO:0048469"	"cell maturation"	"19/982"	"166/18862"	0.00105564917963724	0.00587455072420884	0.00355542732421157	"AURKA/BCL11A/PAEP/G6PD/AGRN/CBFB/ERCC2/RET/SPTBN4/SIX3/NRCAM/AXL/BTK/FEM1B/GATA2/IL15/SOX18/PPARG/HOXA5"	19
"BP"	"GO:0002065"	"columnar/cuboidal epithelial cell differentiation"	"12/982"	"82/18862"	0.00105882589549635	0.00588635413089495	0.00356257104576931	"SOX4/SOX11/TP63/WNT4/CBFA2T2/CDX2/HNF4A/SRC/IL31RA/CEBPB/EXT1/HOXA5"	12
"BP"	"GO:0002790"	"peptide secretion"	"36/982"	"401/18862"	0.0010669979389763	0.00592587699973292	0.00358649128995389	"DPP4/SOX4/RAB15/TREM2/KRT20/SCG2/PARK7/MON1A/HNF4A/PARD6A/PPIA/BLK/PTPRN/PAX8/SFRP1/ADCY8/PER2/PRKCE/PSMD9/RAF1/NR1H2/TIAM1/CD33/TGFB2/MYRIP/IRS2/RAP1A/PTPRN2/LTBP4/GJA1/TLR4/MYH10/IL1B/RAB8B/CAMK2N1/CAVIN1"	36
"BP"	"GO:0001953"	"negative regulation of cell-matrix adhesion"	"8/982"	"41/18862"	0.00108050974956592	0.00596480281599325	0.00361005018275209	"MMP12/SRC/HOXA7/DUSP22/PIK3R1/DLC1/BCL6/ACVRL1"	8
"BP"	"GO:0010907"	"positive regulation of glucose metabolic process"	"8/982"	"41/18862"	0.00108050974956592	0.00596480281599325	0.00361005018275209	"AKT1/SRC/HMGB1/SIRT1/RGN/IRS2/PPARGC1A/KAT2B"	8
"BP"	"GO:0021983"	"pituitary gland development"	"8/982"	"41/18862"	0.00108050974956592	0.00596480281599325	0.00361005018275209	"POU3F2/SLC6A3/WNT4/SALL1/SIX3/MSX1/GATA2/ETS1"	8
"BP"	"GO:0032689"	"negative regulation of interferon-gamma production"	"8/982"	"41/18862"	0.00108050974956592	0.00596480281599325	0.00361005018275209	"C1QBP/HMGB1/AXL/LAPTM5/GAS6/TLR4/IL1RL1/IL33"	8
"BP"	"GO:0050691"	"regulation of defense response to virus by host"	"8/982"	"41/18862"	0.00108050974956592	0.00596480281599325	0.00361005018275209	"MMP12/RNF216/IL27/TRAF3IP2/SIN3A/MAVS/IL15/TNFAIP3"	8
"BP"	"GO:1901186"	"positive regulation of ERBB signaling pathway"	"8/982"	"41/18862"	0.00108050974956592	0.00596480281599325	0.00361005018275209	"AGR2/HIP1R/AKT1/ARAP1/RTN4/ADAM17/PLAUR/NCF1"	8
"BP"	"GO:0062207"	"regulation of pattern recognition receptor signaling pathway"	"14/982"	"105/18862"	0.00108149491516664	0.00596480281599325	0.00361005018275209	"C1QBP/TLR9/BIRC2/HMGB1/RTN4/APPL1/CD14/TLR3/TLR1/IRAK3/CD300LF/TLR4/TNFAIP3/CAV1"	14
"BP"	"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"29/982"	"301/18862"	0.00108273032796441	0.00596571572008849	0.00361060269550021	"TREM2/DUSP9/SHC1/PHB/NQO2/SRC/PTPN6/HMGB1/TNIP1/TIAM1/RIPK2/DUSP3/RAP1A/SPRY4/CFLAR/CCL18/GAS6/PTPRC/TLR4/CCN2/IL1B/RRAS/CAMK2N1/DUSP1/ARRB1/ICAM1/TEK/ANGPT1/AKAP12"	29
"BP"	"GO:0045736"	"negative regulation of cyclin-dependent protein serine/threonine kinase activity"	"7/982"	"32/18862"	0.00108613016534224	0.0059667603960082	0.00361123495990378	"CDKN2C/HEXIM2/FBXO7/HEXIM1/NR2F2/KAT2B/TNFAIP3"	7
"BP"	"GO:0046825"	"regulation of protein export from nucleus"	"7/982"	"32/18862"	0.00108613016534224	0.0059667603960082	0.00361123495990378	"SFN/PARK7/UHMK1/TP53/TPR/GAS6/IL1B"	7
"BP"	"GO:1903902"	"positive regulation of viral life cycle"	"7/982"	"32/18862"	0.00108613016534224	0.0059667603960082	0.00361123495990378	"CHMP4C/CHMP4B/KPNA6/TRIM11/AXL/VPS4B/CAV2"	7
"BP"	"GO:0034401"	"chromatin organization involved in regulation of transcription"	"18/982"	"154/18862"	0.00110970216551614	0.00609025519184841	0.00368597714737333	"EZH2/CHEK1/HDAC1/HMGA1/DNMT1/EED/H2AX/SUV39H1/PCGF1/CTBP1/ELOF1/HDAC5/HMGB1/SIN3A/MORF4L1/SIRT1/TPR/PPM1D"	18
"BP"	"GO:0003170"	"heart valve development"	"10/982"	"61/18862"	0.00112038494260632	0.00611877222328389	0.00370323637919054	"SOX9/SOX4/ZFPM1/NPPA/HEY2/TGFB2/GJA5/TGFBR2/TIE1/HEY1"	10
"BP"	"GO:0007091"	"metaphase/anaphase transition of mitotic cell cycle"	"10/982"	"61/18862"	0.00112038494260632	0.00611877222328389	0.00370323637919054	"MAD2L1/CDC6/CDT1/MAD1L1/LCMT1/MAD2L1BP/CUL3/TPR/DUSP1/HECW2"	10
"BP"	"GO:0019229"	"regulation of vasoconstriction"	"10/982"	"61/18862"	0.00112038494260632	0.00611877222328389	0.00370323637919054	"SNTA1/AKT1/AVPR1B/PER2/AVPR2/AVPR1A/GJA5/GJA1/ICAM1/CAV1"	10
"BP"	"GO:0046686"	"response to cadmium ion"	"10/982"	"61/18862"	0.00112038494260632	0.00611877222328389	0.00370323637919054	"AKT1/DAXX/TERT/UBE2D3/MAPK8/MAPK1/NCF1/JUN/MT2A/KIT"	10
"BP"	"GO:0070936"	"protein K48-linked ubiquitination"	"10/982"	"61/18862"	0.00112038494260632	0.00611877222328389	0.00370323637919054	"RFFL/RNF5/RNF216/RNF4/PPIA/BIRC2/UBE2D3/TOPORS/TNFAIP3/NEDD4L"	10
"BP"	"GO:0030323"	"respiratory tube development"	"19/982"	"167/18862"	0.0011345092654775	0.00618984702965023	0.00374625265745274	"MMP12/SOX9/SOX11/AIMP2/TIMELESS/DLG5/PPP1CA/THRA/HMGB1/MAPK1/WNT2/THRB/EXT1/FSTL3/TGFBR2/ZFPM2/CCN2/HOXA5/TCF21"	19
"BP"	"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"21/982"	"193/18862"	0.00114073612299748	0.00621125960064698	0.00375921208934422	"NOX4/TREM2/TP53/DOCK3/SRC/IL31RA/GRM5/CD40/CD81/RIPK2/ADAM17/NCF1/TSLP/IL15/GAS6/KIT/PTPRC/FYN/ICAM1/ANGPT1/GHR"	21
"BP"	"GO:0050864"	"regulation of B cell activation"	"21/982"	"193/18862"	0.00114073612299748	0.00621125960064698	0.00375921208934422	"CD19/CARD11/IL27RA/TLR9/BLK/SFRP1/STAT5B/CD40/CD81/PTPN6/TNFSF13/LAPTM5/NDFIP1/BTK/IRS2/BCL6/TYROBP/BST1/PTPRC/TLR4/TNFAIP3"	21
"BP"	"GO:0097305"	"response to alcohol"	"24/982"	"233/18862"	0.00114177566188364	0.00621125960064698	0.00375921208934422	"SLC6A3/G6PD/BRCA1/CAD/AKT1/PHB/SPHK2/GRIN2B/SFRP1/ADCY8/PRKCE/BIRC2/AVPR1A/ADCY3/CD14/SPI1/SCNN1B/SCNN1G/TGFBR2/FYN/PPARG/ICAM1/TGFBR3/FOSB"	24
"BP"	"GO:0010959"	"regulation of metal ion transport"	"25/982"	"247/18862"	0.00116920057620506	0.00635425186444388	0.00384575463969778	"CD19/TRIM27/G6PD/P2RX4/CAMK2B/NPPA/TLR9/SPHK2/PRKCE/PTPN6/PDE4D/ANK2/CD33/RGN/INPP5K/PLCG2/PKD2/TRPC1/GJA1/CXCL12/FYN/LILRB2/ICAM1/FXYD1/CAV1"	25
"BP"	"GO:0034698"	"response to gonadotropin"	"6/982"	"24/18862"	0.00117518008501751	0.00637380708365046	0.00385758995510522	"GJB2/CCNA2/PAX8/PPARGC1A/ICAM1/TGFBR3"	6
"BP"	"GO:1903901"	"negative regulation of viral life cycle"	"6/982"	"24/18862"	0.00117518008501751	0.00637380708365046	0.00385758995510522	"LY6E/TRIM11/TRIM31/PPIA/SNX3/TRIM25"	6
"BP"	"GO:0051298"	"centrosome duplication"	"11/982"	"72/18862"	0.00117851418637798	0.00637380708365046	0.00385758995510522	"CHMP4C/PLK4/CEP72/BRCA1/CHMP4B/NDE1/VPS4B/CHMP1B/SIRT1/PKD2/KAT2B"	11
"BP"	"GO:0086003"	"cardiac muscle cell contraction"	"11/982"	"72/18862"	0.00117851418637798	0.00637380708365046	0.00385758995510522	"SNTA1/CACNA1G/PDE4D/ANK2/PIK3CA/KCNJ2/GJA5/GJA1/NEDD4L/KCNJ8/CAV1"	11
"BP"	"GO:1903747"	"regulation of establishment of protein localization to mitochondrion"	"11/982"	"72/18862"	0.00117851418637798	0.00637380708365046	0.00385758995510522	"SFN/ATP5IF1/TP53/E2F1/TP63/TP73/RNF31/HUWE1/UBE2D3/MAPK8/TP53BP2"	11
"BP"	"GO:0006282"	"regulation of DNA repair"	"16/982"	"130/18862"	0.00118651304929396	0.00637900369381615	0.0038607350755823	"CHEK1/BRCC3/TIMELESS/PPP4C/BRCA1/H2AX/TMEM161A/BABAM2/UBQLN4/NPAS2/UIMC1/PPP4R2/CDK9/HMGB1/ZNF365/SIRT1"	16
"BP"	"GO:0016571"	"histone methylation"	"16/982"	"130/18862"	0.00118651304929396	0.00637900369381615	0.0038607350755823	"EZH2/DNMT3B/DNMT1/BRCA1/EED/PAX5/OGT/SMARCB1/SUV39H1/NSD1/CTCF/SMYD1/CREBBP/PRMT2/ARID4A/SIRT1"	16
"BP"	"GO:0035264"	"multicellular organism growth"	"16/982"	"130/18862"	0.00118651304929396	0.00637900369381615	0.0038607350755823	"POU3F2/SLC6A3/PPIB/VIL1/TP53/AFG3L2/ERCC2/SPTBN4/STAT5B/RBBP6/STAT5A/PIK3CA/HOXA5/GHR/ADRB2/SOCS2"	16
"BP"	"GO:0032754"	"positive regulation of interleukin-5 production"	"4/982"	"10/18862"	0.00119091514441582	0.00637900369381615	0.0038607350755823	"PDE4D/TSLP/IL1RL1/IL33"	4
"BP"	"GO:0033314"	"mitotic DNA replication checkpoint"	"4/982"	"10/18862"	0.00119091514441582	0.00637900369381615	0.0038607350755823	"CDC6/TOPBP1/NAE1/CLSPN"	4
"BP"	"GO:0035907"	"dorsal aorta development"	"4/982"	"10/18862"	0.00119091514441582	0.00637900369381615	0.0038607350755823	"HEY2/ENG/HEY1/ACVRL1"	4
"BP"	"GO:0070391"	"response to lipoteichoic acid"	"4/982"	"10/18862"	0.00119091514441582	0.00637900369381615	0.0038607350755823	"TREM2/RIPK2/CD14/TLR4"	4
"BP"	"GO:0071223"	"cellular response to lipoteichoic acid"	"4/982"	"10/18862"	0.00119091514441582	0.00637900369381615	0.0038607350755823	"TREM2/RIPK2/CD14/TLR4"	4
"BP"	"GO:1904338"	"regulation of dopaminergic neuron differentiation"	"4/982"	"10/18862"	0.00119091514441582	0.00637900369381615	0.0038607350755823	"SFRP2/CSNK1D/SFRP1/TIAM1"	4
"BP"	"GO:2000018"	"regulation of male gonad development"	"4/982"	"10/18862"	0.00119091514441582	0.00637900369381615	0.0038607350755823	"SOX9/WNT4/CITED2/ZFPM2"	4
"BP"	"GO:0071692"	"protein localization to extracellular region"	"34/982"	"375/18862"	0.0012261269404516	0.00656130884832833	0.0039710707860267	"DPP4/SOX4/RAB15/TREM2/KRT20/SCG2/PARK7/MON1A/HNF4A/PARD6A/PPIA/BLK/PTPRN/SFRP1/ADCY8/PER2/PRKCE/PSMD9/RAF1/NR1H2/TIAM1/CD33/TGFB2/MYRIP/IRS2/RAP1A/PTPRN2/GJA1/TLR4/MYH10/IL1B/RAB8B/CAMK2N1/CAVIN1"	34
"BP"	"GO:0006606"	"protein import into nucleus"	"17/982"	"143/18862"	0.00124854745710811	0.00667488074864317	0.00403980738506192	"MMP12/NUP62CL/E2F3/IPO13/PIK3R2/TP53/HDAC3/KPNA6/AKT1/TSC2/MAVS/MAPK1/APPL1/TPR/PIK3R1/HYAL2/ANGPT1"	17
"BP"	"GO:0051304"	"chromosome separation"	"13/982"	"95/18862"	0.00126282070520838	0.00674472054812445	0.00408207620578551	"TOP2A/MAD2L1/CDC6/CDT1/MAD1L1/LCMT1/MAD2L1BP/ERCC4/TEX11/CUL3/TPR/DUSP1/HECW2"	13
"BP"	"GO:1902099"	"regulation of metaphase/anaphase transition of cell cycle"	"10/982"	"62/18862"	0.00127464790390881	0.00678241546264216	0.00410489012558158	"MAD2L1/CDC6/CDT1/MAD1L1/LCMT1/MAD2L1BP/CUL3/TPR/DUSP1/HECW2"	10
"BP"	"GO:0003197"	"endocardial cushion development"	"8/982"	"42/18862"	0.00127474379570462	0.00678241546264216	0.00410489012558158	"SOX9/HEY2/TGFB2/MSX1/ENG/TGFBR2/HEY1/ACVRL1"	8
"BP"	"GO:0031670"	"cellular response to nutrient"	"8/982"	"42/18862"	0.00127474379570462	0.00678241546264216	0.00410489012558158	"BRIP1/TRIM24/VDR/SFRP1/NCOA1/IL15/GAS6/PPARG"	8
"BP"	"GO:2001239"	"regulation of extrinsic apoptotic signaling pathway in absence of ligand"	"8/982"	"42/18862"	0.00127474379570462	0.00678241546264216	0.00410489012558158	"PRDX2/AKT1/PPP1CA/RET/TERT/MCL1/IL1B/FYN"	8
"BP"	"GO:1901888"	"regulation of cell junction assembly"	"21/982"	"195/18862"	0.00129996112131248	0.00690999352949321	0.00418210361239055	"EPHB3/AGRN/PPP1R9A/CRB3/DLG5/CBFB/WNT4/SRC/SFRP1/WNT7A/DUSP22/DUSP3/DLC1/RAP1A/MACF1/PRKCH/GJA1/IL1B/TEK/ACVRL1/CAV1"	21
"BP"	"GO:0033138"	"positive regulation of peptidyl-serine phosphorylation"	"14/982"	"107/18862"	0.00130248245653473	0.00691680207394065	0.00418622431644146	"SFRP2/PARK7/AKT1/RET/HDAC6/MTCP1/PRKD1/NTRK3/RAF1/RIPK2/PIK3CA/GAS6/ANGPT1/CAV1"	14
"BP"	"GO:0006370"	"7-methylguanosine mRNA capping"	"7/982"	"33/18862"	0.00131739998060047	0.00698272080972262	0.00422612000981098	"MNAT1/GTF2H4/CDK7/ERCC2/GTF2H1/CCNH/GTF2H5"	7
"BP"	"GO:0032728"	"positive regulation of interferon-beta production"	"7/982"	"33/18862"	0.00131739998060047	0.00698272080972262	0.00422612000981098	"TLR9/HMGB1/MAVS/RIPK2/TLR3/TLR4/TLR8"	7
"BP"	"GO:0001658"	"branching involved in ureteric bud morphogenesis"	"9/982"	"52/18862"	0.0013201589814158	0.00698406686942551	0.00422693467933591	"SOX9/HOXB7/WNT4/SALL1/PAX8/PKD2/PBX1/MYC/TCF21"	9
"BP"	"GO:0032608"	"interferon-beta production"	"9/982"	"52/18862"	0.0013201589814158	0.00698406686942551	0.00422693467933591	"TLR9/RNF216/HMGB1/YY1/MAVS/RIPK2/TLR3/TLR4/TLR8"	9
"BP"	"GO:1903556"	"negative regulation of tumor necrosis factor superfamily cytokine production"	"11/982"	"73/18862"	0.00132360350094844	0.00699565224766681	0.00423394644454047	"TREM2/TRIM27/IL27RA/PTPN6/AXL/CD33/CLEC4A/IRAK3/GAS6/TLR4/TNFAIP3"	11
"BP"	"GO:0050767"	"regulation of neurogenesis"	"32/982"	"348/18862"	0.00133912936727351	0.00707100885598211	0.00427955417810894	"EZH2/SOX11/HDAC1/ITPKA/TP53/E2F1/TRIM11/HOXB3/EFNB3/TP73/CAMK2B/NFATC4/PER2/PLXND1/WNT7A/ZNF365/SKI/TIAM1/RTN4/HEY2/TRAK2/WNT2/MACF1/PRKCH/MAP2/KIT/SHANK3/CXCL12/IL1B/PPARG/HEY1/ID1"	32
"BP"	"GO:0040013"	"negative regulation of locomotion"	"34/982"	"377/18862"	0.00134153020758069	0.00707698433062435	0.00428317068715202	"DPP4/SFRP2/PTPRU/DLG5/PIP5KL1/AKT1/ADIPOR1/WNT4/IL27RA/RAP2A/SFRP1/HDAC5/PTPRT/HOXA7/DUSP22/HMGB1/DUSP3/CRK/RGN/NR2F2/DLC1/PPARGC1A/ENG/CITED2/TIE1/GJA1/HYAL2/CXCL12/PPARG/RRAS/DUSP1/ACVRL1/DACH1/IL33"	34
"BP"	"GO:0007006"	"mitochondrial membrane organization"	"17/982"	"144/18862"	0.00134870879450337	0.00710812876951868	0.00430202009270499	"SFN/ATP5IF1/HSPA4/HIP1R/THEM4/FZD9/TP53/HSPA9/ZNF205/E2F1/CNP/AFG3L2/TP63/TP73/MOAP1/MAPK8/TP53BP2"	17
"BP"	"GO:0071850"	"mitotic cell cycle arrest"	"5/982"	"17/18862"	0.00138553098043125	0.00726123714264661	0.0043946851693961	"FAP/TP53/CDC14B/CDC14A/DUSP1"	5
"BP"	"GO:0090399"	"replicative senescence"	"5/982"	"17/18862"	0.00138553098043125	0.00726123714264661	0.0043946851693961	"CHEK1/CHEK2/ATR/TP53/TERT"	5
"BP"	"GO:1902170"	"cellular response to reactive nitrogen species"	"5/982"	"17/18862"	0.00138553098043125	0.00726123714264661	0.0043946851693961	"CCNA2/CRK/PPARGC1A/CFLAR/FOXO1"	5
"BP"	"GO:2000104"	"negative regulation of DNA-dependent DNA replication"	"5/982"	"17/18862"	0.00138553098043125	0.00726123714264661	0.0043946851693961	"GMNN/CHEK2/TIMELESS/TIPIN/BCL6"	5
"BP"	"GO:0002706"	"regulation of lymphocyte mediated immunity"	"18/982"	"157/18862"	0.00138557322808034	0.00726123714264661	0.0043946851693961	"IL27RA/NCR3/TRAF6/STAT5B/CD40/CD81/PTPN6/HMGB1/CD226/TNFSF13/CRK/NDFIP1/BTK/BCL6/PTPRC/IL1B/KLRD1/IL7R"	18
"BP"	"GO:0009267"	"cellular response to starvation"	"18/982"	"157/18862"	0.00138557322808034	0.00726123714264661	0.0043946851693961	"FOXA3/KRT20/TP53/WNT4/MYOD1/SFRP1/EIF2S1/PRKD1/MAPK8/MAPK1/SLC38A2/SIRT1/PPM1D/JUN/FOXO1/KLF10/GAS6/FAS"	18
