"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"BP"	"GO:0072009"	"nephron epithelium development"	"27/1983"	"106/18862"	9.69841172471767e-06	7.45604009664601e-05	4.16937418564463e-05	"HOXB7/CD24/SOX9/SIX2/STAT1/VEGFA/DLG1/WNT7B/HOXA11/GDNF/HES5/FGF8/WNT1/BCL2/PAX8/MAGI2/HNF1B/GATA3/YAP1/PBX1/CTNNBIP1/LIF/MEF2C/GPC3/FGF2/PECAM1/FAT4"	27
"BP"	"GO:0032609"	"interferon-gamma production"	"28/1983"	"112/18862"	9.80855366197921e-06	7.53112230916597e-05	4.2113597214819e-05	"SLC7A5/TNFSF4/HSPD1/HRAS/IL27/TLR9/SPN/RARA/CD226/CD244/IL27RA/TXK/GATA3/PRNP/PTPN22/CD2/CD47/SIRPA/AXL/TLR7/RASGRP1/IL18/TLR4/GAS6/TLR8/IL1B/TLR3/IL1RL1"	28
"BP"	"GO:0071692"	"protein localization to extracellular region"	"67/1983"	"375/18862"	9.8723788793785e-06	7.57049638336077e-05	4.23337747439142e-05	"SLC16A1/CDK16/CD38/RAB10/RAB15/PPID/NEUROD1/STEAP3/IRS1/SLC25A5/EGFR/LEP/PHPT1/COPG2/KCNJ11/PFKL/ABCC8/DYNLL1/BLK/NADK/HNF1A/PPIA/NOS2/BRSK2/GLP1R/IL13/HNF4A/PRKCA/CASR/FFAR1/LRP1/MYOM1/TTN/CAMK2G/DNAJC1/KIF5B/HMGN3/C2CD2L/RAP1A/TIAM1/NR0B2/HNF1B/SLC25A4/GLUD1/NR1H2/APBB1/EZR/RAF1/PPP3CA/PFKFB2/PER2/GJA1/JAK2/TCF7L2/TREM2/ANG/VEGFC/CD33/TLR4/CFTR/TLR2/CAVIN1/IL1B/UNC13B/MYH10/CAMK2N1/IL6"	67
"BP"	"GO:0033627"	"cell adhesion mediated by integrin"	"21/1983"	"72/18862"	9.94241909679495e-06	7.59525306951361e-05	4.24722126906391e-05	"ADA/PTK2/ITGAV/RET/ITGB8/ITGA2/CRKL/EPHA8/ITGB3/PIK3CG/SYK/ITGA4/CRK/LYN/LPXN/PDE3B/ITGA5/LIF/PTPN6/ITGB2/ICAM1"	21
"BP"	"GO:0043154"	"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process"	"21/1983"	"72/18862"	9.94241909679495e-06	7.59525306951361e-05	4.24722126906391e-05	"MMP9/BCL2L12/VIL1/VEGFA/PAK2/PRDX3/FABP1/SRC/AKT1/GPX1/PLAUR/RAF1/SH3RF1/NAIP/SERPINB9/ARRB2/CRYAB/DHCR24/GAS6/KLF4/AQP1"	21
"BP"	"GO:0048708"	"astrocyte differentiation"	"21/1983"	"72/18862"	9.94241909679495e-06	7.59525306951361e-05	4.24722126906391e-05	"SERPINE2/SOX9/CDK6/EGFR/POU3F2/HES5/GCM1/MAPT/NF1/PSEN1/LRP1/MAPK3/TAL1/STAT3/S100A9/LIF/IFNGR1/TREM2/S100A8/TLR4/IL6"	21
"BP"	"GO:0016236"	"macroautophagy"	"58/1983"	"311/18862"	1.03583473951786e-05	7.90298691907744e-05	4.41930424498536e-05	"UCHL1/GAPDH/BNIP3/MFN1/CDK5R1/CASP3/PHB2/MLST8/AUP1/TOMM20/CSNK2B/CAPN1/TOMM22/PIP4K2C/TP53/LARP1/PGAM5/VDAC1/SNX6/VTA1/DYNLL1/NBR1/ATP6V1B1/SQSTM1/SNX5/EXOC4/HDAC10/HDAC6/RHEB/IFT20/RNF5/ATP6V1G2/MTOR/LZTS1/SRC/PAFAH1B2/IL4/PSEN1/MAPK3/CDC37/VPS28/ATG7/BNIP3L/MAP1LC3B/AKT1/RNF41/BAG3/ATP6V0E1/ATP6V1E1/PIP4K2A/GPSM1/NOD1/VPS37B/ATP6V0D1/IFT88/PIK3C2B/HMOX1/ADRB2"	58
"BP"	"GO:0050890"	"cognition"	"53/1983"	"276/18862"	1.04683340731752e-05	7.97681769338537e-05	4.46058998386491e-05	"SLC7A11/FEN1/HOXA1/PAK6/KAT2A/CASP3/BHLHB9/EGFR/VDAC1/FZD9/TUSC3/RPS6KB1/PLCB1/TTC8/INSR/TH/RGS14/GRIN1/GRM5/ADORA1/IFT20/SLC8A2/MAPT/SYNGAP1/NF1/MTOR/NTSR1/GRIN2B/KALRN/PSEN1/SLC8A3/BRSK1/THRA/BBS4/EP300/ATXN1/CHRM1/RASGRF1/PRNP/PTN/ITGA3/ITGA5/FYN/MEF2C/KIT/TLR2/EGR2/PRKCZ/MME/LRRN4/CLDN5/SLC1A1/NRGN"	53
"BP"	"GO:0042058"	"regulation of epidermal growth factor receptor signaling pathway"	"24/1983"	"89/18862"	1.05523191453295e-05	8.01575976205943e-05	4.48236616180395e-05	"MMP9/CBLC/PTK6/EGF/HIP1R/EGFR/SNX6/SNX5/PDE6G/ADORA1/PTPRJ/PSEN1/SOCS5/DUSP3/AKT1/DOK1/PTPN12/FER/PLAUR/BCAR3/BTC/EREG/NCF1/SPRY2"	24
"BP"	"GO:0051149"	"positive regulation of muscle cell differentiation"	"24/1983"	"89/18862"	1.05523191453295e-05	8.01575976205943e-05	4.48236616180395e-05	"MMP14/CDH2/KAT2A/TARBP2/MORF4L2/CDH15/CTNNA2/MAPK14/MAPK12/MYOD1/SMYD1/BCL2/MTOR/CAMK1/SMARCD3/CTNNA1/SPAG9/MEF2A/EFEMP2/MEF2C/ARRB2/EFNB2/BNIP2/KIT"	24
"BP"	"GO:0060491"	"regulation of cell projection assembly"	"40/1983"	"188/18862"	1.0572567971167e-05	8.01575976205943e-05	4.48236616180395e-05	"ANLN/FSCN1/TWF1/ZMYND8/HRAS/KLF5/EPS8L1/ENTR1/DYNLL1/GAP43/ABI2/SEPTIN9/WNT1/IFT20/WASL/TCHP/MTOR/SRC/KCTD17/BBS4/PLCE1/MYO10/NRP1/RAP1GAP/SEPTIN7/FER/HDAC4/PPP1R9A/EPS8/YAP1/CYLD/EVL/PIK3R1/RAC2/PRKCD/DNM3/IFT88/KIT/ICAM1/GPM6A"	40
"BP"	"GO:0060541"	"respiratory system development"	"40/1983"	"188/18862"	1.0572567971167e-05	8.01575976205943e-05	4.48236616180395e-05	"MMP12/SLC7A11/ASCL1/TIMELESS/AIMP2/MMP14/SOX9/VEGFA/ADA/PPP1CA/EGFR/WNT7B/FGF8/IL13/MAPK3/KCNAB1/THRA/EP300/PDGFRB/SAV1/FGF18/FGF9/SEC24B/FLT4/YAP1/PTN/ITGA3/SKI/BMPR2/LIF/CEBPA/WNT2/THRB/PGR/GPC3/GATA6/FGF2/SPRY2/MME/ZFPM2"	40
"BP"	"GO:0007611"	"learning or memory"	"47/1983"	"235/18862"	1.08260627489597e-05	8.1976522823051e-05	4.58407939948025e-05	"SLC7A11/FEN1/PAK6/KAT2A/CASP3/BHLHB9/EGFR/VDAC1/FZD9/RPS6KB1/PLCB1/INSR/TH/RGS14/GRIN1/GRM5/IFT20/SLC8A2/MAPT/SYNGAP1/NF1/MTOR/NTSR1/GRIN2B/KALRN/PSEN1/SLC8A3/BRSK1/THRA/EP300/ATXN1/RASGRF1/PRNP/PTN/ITGA3/ITGA5/FYN/MEF2C/KIT/TLR2/EGR2/PRKCZ/MME/LRRN4/CLDN5/SLC1A1/NRGN"	47
"BP"	"GO:0030010"	"establishment of cell polarity"	"32/1983"	"137/18862"	1.08781420818546e-05	8.22676534636501e-05	4.60035925529956e-05	"FSCN1/CENPA/SLC9A3R1/RAB10/KIF20B/PTK2/HSP90AB1/PARD3/GPSM2/HSP90AA1/WEE1/MARK2/CRKL/DYNLT1/HES5/BRSK2/IFT20/BRSK1/MYH9/GSN/INSC/RNF41/PTK2B/ROCK2/GATA3/RAP1B/MSN/CRK/DOCK2/GJA1/SPRY2/PRKCZ"	32
"BP"	"GO:1904377"	"positive regulation of protein localization to cell periphery"	"20/1983"	"67/18862"	1.09639698063762e-05	8.28129634311396e-05	4.6308526710022e-05	"VIL1/DLG1/GPSM2/EGFR/STAC2/KCNJ11/SQSTM1/EPB41/AKAP5/LRP1/KIF5B/AKT1/ACSL3/EZR/LGALS3/ITGA3/PIK3R1/PRKCH/SPTBN1/TREM2"	20
"BP"	"GO:0032928"	"regulation of superoxide anion generation"	"10/1983"	"20/18862"	1.10328184571783e-05	8.32288242363391e-05	4.65410736496234e-05	"AATF/GSTP1/EGFR/CD177/MAPT/SYK/PRKCD/ITGB2/ITGAM/TYROBP"	10
"BP"	"GO:0060070"	"canonical Wnt signaling pathway"	"61/1983"	"333/18862"	1.10494938534471e-05	8.32505560618645e-05	4.65532259598548e-05	"MDK/CDH3/RUVBL1/JUP/SLC9A3R1/SOX9/CDH2/PSMC4/HDAC1/RUVBL2/PSMD4/TBL1XR1/PSMD10/PSMD7/PPP1CA/PSMC1/PSMD1/DVL2/EGF/TLE3/EGFR/FZD9/WNK2/WNT7B/GSK3A/EMD/CSNK1G1/RNF220/CTNND2/MAPK14/TLE1/WNT1/IFT20/SRC/HECW1/DAPK3/TNKS/PSMD6/PSEN1/STK4/PSMF1/RECK/PFDN5/MLLT3/GATA3/FZD1/TLE4/PSMB10/YAP1/USP8/RAPGEF1/ILK/CYLD/FZD4/TCF7L2/NFKB1/TLE2/WNT2/GPC3/GNAQ/KLF4"	61
"BP"	"GO:0072073"	"kidney epithelium development"	"31/1983"	"131/18862"	1.12244940681523e-05	8.44636180814205e-05	4.72315631742963e-05	"HOXB7/CD24/SOX9/SIX2/STAT1/VEGFA/DLG1/EPHA7/RET/WNT7B/HOXA11/GDNF/HES5/FGF8/WNT1/BCL2/RARB/PAX8/MAGI2/HNF1B/GATA3/YAP1/PBX1/CTNNBIP1/LIF/MEF2C/GPC3/SDC4/FGF2/PECAM1/FAT4"	31
"BP"	"GO:0051056"	"regulation of small GTPase mediated signal transduction"	"59/1983"	"319/18862"	1.13325693881948e-05	8.51706802711777e-05	4.76269482317003e-05	"FOXM1/RACGAP1/ECT2/SSX2IP/FGD1/SHC1/PIK3R2/HRAS/EPS8L1/CRKL/GDI2/DYNLT1/GDI1/SQSTM1/SGSM3/ARHGAP1/TIAM2/EPO/SYNGAP1/SRC/ARHGEF12/KALRN/EPOR/ABL2/ITPKB/PLCE1/NRP1/RAP1GAP/TIAM1/RASA1/ARHGAP21/RASGRF1/PDGFRB/PIK3CG/RGL2/ARHGAP17/EPS8/RAF1/RAPGEF1/CRK/CHN1/ITGA3/TRIP10/LYN/ARHGAP10/LPAR1/BCL6/JAK2/RAC2/ARHGDIB/RASGRP1/ARHGAP29/A2M/TIMP2/RASIP1/SPRY2/SPRY4/ARHGEF6/DLC1"	59
"BP"	"GO:0038095"	"Fc-epsilon receptor signaling pathway"	"37/1983"	"169/18862"	1.13741127078908e-05	8.53398728434964e-05	4.77215597324815e-05	"PSMC4/PSMD4/SHC1/PAK2/PSMD10/PSMD7/PSMC1/PSMD1/PIK3R2/CARD11/MAP2K7/PSMD6/TEC/MAP3K1/CUL1/MAPK3/PSMF1/MAPK9/PLCG2/TRAF6/FER/MAP2K4/MAPK10/LAT/SYK/PSMB10/PPP3CA/LYN/PIK3R1/LCP2/NFKB1/GAB2/MS4A2/BTK/PRKCQ/FCER1A/FCER1G"	37
"BP"	"GO:0002695"	"negative regulation of leukocyte activation"	"39/1983"	"182/18862"	1.13833633204664e-05	8.53398728434964e-05	4.77215597324815e-05	"MDK/TNFSF4/IL2RA/LAX1/CASP3/DLG1/PRDX2/CTLA4/CBFB/THOC1/BLK/PAWR/IL31RA/JAK3/SPN/IL4/SOCS5/DUSP3/INPP5D/FER/PRNP/PTPN22/TNFRSF14/LGALS3/AXL/LYN/CD86/BCL6/PELI1/PTPN6/IL4R/HMOX1/SDC4/PAG1/BTK/LST1/TYROBP/CD300LF/VSIG4"	39
"BP"	"GO:0048562"	"embryonic organ morphogenesis"	"53/1983"	"277/18862"	1.16463596708513e-05	8.71150025978389e-05	4.87142019497966e-05	"TWIST1/HOXA1/HOXB7/SLC9A3R1/MMP14/SOX9/SIX2/VANGL2/TMED2/HOXD10/PAX5/FOXG1/MIB1/NEUROD1/DLG1/MKKS/MDFI/DVL2/DLX2/ALX1/HOXA11/EYA1/GNAS/HOXB3/HOXB4/ATP6V1B1/HOXD4/TH/MMP16/TEAD2/FGF8/WNT1/OTX1/POU3F4/HOXB1/FOXH1/RARB/PAX8/PSEN1/FRS2/HOXB6/MAPK3/BBS4/HIPK1/GATA3/SEC24B/YAP1/GATA2/SOX18/MEF2C/SPRY2/IFT57/EFEMP1"	53
"BP"	"GO:0002371"	"dendritic cell cytokine production"	"8/1983"	"13/18862"	1.16490152603904e-05	8.71150025978389e-05	4.87142019497966e-05	"DHX36/JAK3/MAVS/DDX58/TICAM1/KIT/TLR4/TLR3"	8
"BP"	"GO:0032508"	"DNA duplex unwinding"	"27/1983"	"107/18862"	1.16875978011352e-05	8.71874570208293e-05	4.87547180410376e-05	"MCM2/MCM4/MCM7/RAD54L/BRIP1/RUVBL1/MCM3/RAD51/MCM8/MCM6/MNAT1/RUVBL2/CUL4B/CHD4/GTF2H3/ERCC2/DHX36/NBN/ERCC3/WRN/FBH1/G3BP1/UBC/GTF2H5/UBB/XPA/XPC"	27
"BP"	"GO:0032649"	"regulation of interferon-gamma production"	"27/1983"	"107/18862"	1.16875978011352e-05	8.71874570208293e-05	4.87547180410376e-05	"SLC7A5/TNFSF4/HSPD1/HRAS/IL27/TLR9/RARA/CD226/CD244/IL27RA/TXK/GATA3/PRNP/PTPN22/CD2/CD47/SIRPA/AXL/TLR7/RASGRP1/IL18/TLR4/GAS6/TLR8/IL1B/TLR3/IL1RL1"	27
"BP"	"GO:0008543"	"fibroblast growth factor receptor signaling pathway"	"28/1983"	"113/18862"	1.17475483024081e-05	8.75264864259664e-05	4.89443013093182e-05	"SHCBP1/POLR2J/POLR2K/FIBP/CEP57/CRKL/FGF6/FGF3/FRS3/FGF8/FGF17/FGFRL1/OTX2/FGF4/FGF5/FRS2/MAPK3/FGFR1/GATA3/FGF18/FGF9/SPRED1/FGF2/SPRY2/SPRY4/FAT4/KL/FLRT3"	28
"BP"	"GO:0040013"	"negative regulation of locomotion"	"67/1983"	"377/18862"	1.18180809213451e-05	8.79434258450278e-05	4.91774514035075e-05	"KRT16/THY1/JUP/SLC9A3R1/PDCD10/CLDN3/APEX1/ADA/CDH1/ZMYND8/SEMA4C/EPPK1/CSNK2B/GSTP1/SPOCK3/SEMA4F/SEMA3F/PLCB1/ADAM15/DUSP10/RAP2B/ADORA1/BCL2/WASL/STK24/NF1/NF2/IL4/PTPRJ/RAP2A/LRP1/TBXA2R/DUSP3/MAGI2/RECK/NRG3/NRP1/AKT1/HDAC5/RNF41/IL27RA/DUSP22/GATA3/VCL/CTNNA1/PTN/ERBB4/CRK/PPARGC1A/EVL/SPRED1/NR2F2/GJA1/ARHGDIB/APOH/MEF2C/HMOX1/DUSP1/TIE1/FGF2/SEMA6A/RRAS/RGN/CLDN5/DLC1/PPARG/KLF4"	67
"BP"	"GO:0008277"	"regulation of G protein-coupled receptor signaling pathway"	"33/1983"	"144/18862"	1.22361697841591e-05	9.08306084223865e-05	5.07919470810049e-05	"GNG4/RGS20/FNTB/ADA/RGS4/GSK3A/FNTA/PLCB1/DYNLT1/HTR1B/PDE6G/FGF8/RGS14/PRKCA/TUB/CAMK2A/GNAT1/PDC/PLCE1/GNG7/NMT2/ROCK2/ZDHHC3/ZDHHC7/RGS3/RGS13/RGS5/RGS16/CRY1/ARRB2/GPRASP1/C3/ADRB2"	33
"BP"	"GO:0014074"	"response to purine-containing compound"	"33/1983"	"144/18862"	1.22361697841591e-05	9.08306084223865e-05	5.07919470810049e-05	"DNMT3B/CPS1/NOX4/LDHA/HSP90B1/CARM1/STAT1/APEX1/HDAC2/CIB2/BSG/KCNJ11/TAF1/SLC8A1/SLC8A3/ABCC9/PTK2B/RAP1A/PIK3CG/RAP1B/EZR/RAPGEF1/PPARGC1B/PPARGC1A/AHR/RAPGEF2/MMP19/CFTR/DUSP1/TEK/PPARG/AQP1/FOSB"	33
"BP"	"GO:0031670"	"cellular response to nutrient"	"15/1983"	"42/18862"	1.25457973990543e-05	9.30146035666984e-05	5.20132244424777e-05	"BRIP1/TRIM24/MED1/LEP/CASR/TNKS/ATP2B1/PTN/NCOA1/IL15/CDKN2B/FES/HMOX1/GAS6/PPARG"	15
"BP"	"GO:0048008"	"platelet-derived growth factor receptor signaling pathway"	"18/1983"	"57/18862"	1.26380326323669e-05	9.35592225772649e-05	5.2317772220418e-05	"SLC9A3R1/VEGFA/HIP1R/RGS14/IFT20/SRC/PTPRJ/LRP1/NRP1/PTPN12/PIK3C2A/FER/PDGFRB/PLEKHA1/PTGIR/RAPGEF1/TXNIP/JAK2"	18
"BP"	"GO:0071104"	"response to interleukin-9"	"7/1983"	"10/18862"	1.26502610808696e-05	9.35592225772649e-05	5.2317772220418e-05	"STAT1/IL9R/JAK3/JAK1/IL2RG/STAT3/STAT5A"	7
"BP"	"GO:0010466"	"negative regulation of peptidase activity"	"50/1983"	"257/18862"	1.2737679770046e-05	9.40904497089693e-05	5.26148313377152e-05	"MMP9/SPOCK1/PI3/GAPDH/SERPINH1/SERPINE2/BCL2L12/VIL1/VEGFA/COL6A3/PAK2/SPOCK3/AHSG/WFDC2/PRDX3/FABP1/SRC/LRP1/PSMF1/RECK/TIMP4/AKT1/GPX1/RENBP/PLAUR/CAST/PRNP/RAF1/CST3/COL4A3/SH3RF1/SERPINA3/NAIP/PEBP1/SERPINB9/A2M/TIMP2/ARRB2/PZP/GPC3/CRYAB/DHCR24/SERPING1/TIMP3/GAS6/C3/TFPI/KLF4/SLPI/AQP1"	50
"BP"	"GO:0001774"	"microglial cell activation"	"16/1983"	"47/18862"	1.31016778791426e-05	9.65428888896525e-05	5.39862210404615e-05	"SPHK1/MAPT/IL13/IL4/JAK2/TLR7/TLR1/IFNGR1/ITGB2/TREM2/TLR2/TLR8/TLR3/ITGAM/TYROBP/IL6"	16
"BP"	"GO:0051972"	"regulation of telomerase activity"	"16/1983"	"47/18862"	1.31016778791426e-05	9.65428888896525e-05	5.39862210404615e-05	"NEK2/AURKB/MEN1/HSP90AB1/PKIB/PTGES3/HSP90AA1/TP53/MAP2K7/SRC/TNKS/SMG6/MAPK3/PRKCQ/PPARG/KLF4"	16
"BP"	"GO:0030879"	"mammary gland development"	"31/1983"	"132/18862"	1.32124052961058e-05	9.72400804414619e-05	5.43760864946282e-05	"SOX9/GOT2/VEGFA/TNFSF11/PHB2/EGF/ITGA2/CAPN1/MED1/TPH1/WNT7B/BAX/TNFRSF11A/SRC/NCOR2/AKT2/RREB1/ESR1/KALRN/NRG3/AKT1/GPX1/GATA3/ERBB4/CSF1R/NCOA1/JAK2/STAT5A/WNT2/PGR/SOCS2"	31
"BP"	"GO:1901184"	"regulation of ERBB signaling pathway"	"25/1983"	"96/18862"	1.35323165905822e-05	9.94732407115267e-05	5.56248567080024e-05	"MMP9/CBLC/PTK6/EGF/HIP1R/EGFR/SNX6/SNX5/PDE6G/ADORA1/PTPRJ/PSEN1/PTPN18/SOCS5/DUSP3/AKT1/DOK1/PTPN12/FER/PLAUR/BCAR3/BTC/EREG/NCF1/SPRY2"	25
"BP"	"GO:0034605"	"cellular response to heat"	"29/1983"	"120/18862"	1.38719724662676e-05	0.000101845929238352	5.69516503097119e-05	"RPA3/IRAK1/PDCD6/HDAC2/MLST8/HSP90AB1/CHORDC1/PTGES3/RBBP7/HSP90AA1/ATR/CAMK2B/DHX36/ATP2A2/DAXX/MAPT/MTOR/CAMK2A/CREBBP/CAMK2G/MAPK3/CAMK2D/EP300/BAG3/BAG1/LYN/CDKN1A/HMOX1/CRYAB"	29
"BP"	"GO:1990830"	"cellular response to leukemia inhibitory factor"	"22/1983"	"79/18862"	1.39608081043509e-05	0.00010237360499363	5.7246723518001e-05	"MYBL2/INA/ADAM23/PFKP/CACYBP/PDCD10/TNFSF11/KLF5/SLC25A5/MTF2/FGF4/BCLAF1/NRP2/NR5A2/MRAS/PMM1/FZD4/SOCS3/VEGFC/SPRY2/ICAM1/KLF4"	22
"BP"	"GO:0051051"	"negative regulation of transport"	"75/1983"	"438/18862"	1.42460029130747e-05	0.000104338140267483	5.83452801984126e-05	"MMP9/TWIST1/PPIF/SLC9A3R1/SERPINE2/TRIM9/ADA/RGS4/TXN/ITGAV/EGF/IRS1/VDAC1/LEP/WNK2/MTMR2/KCNJ11/GSK3A/YWHAQ/PFKL/GDI1/HTR1B/GNAO1/TLR9/CSK/ADORA1/ARHGAP1/BCL2/EPO/MTOR/NTSR1/AKT2/HECW1/ITGB3/KALRN/CAMK2D/KCNAB1/PLSCR1/OSM/APPL1/AKT1/PTK2B/ACTN2/BAG3/RAP1A/RAP1B/NR1H2/PPM1F/CD47/PPP1R9A/PPP3CA/LGALS3/PRKCB/SIRPA/GEM/SLN/PRKD1/GJA1/FABP5/LIF/NFKB1/CRY1/PKIA/CD33/HMOX1/PKIG/TLR2/CRYAB/IL1B/PLN/HECW2/CD300LF/ICAM1/ANGPT1/CD36"	75
"BP"	"GO:0051592"	"response to calcium ion"	"33/1983"	"145/18862"	1.42656102961e-05	0.000104355100772077	5.83547644137756e-05	"ECT2/PPIF/CACYBP/PTGES/MNAT1/AKR1C3/PDCD6/EGFR/ENTPD6/HPCA/GDI1/SYT6/CASR/ALG2/TTN/ANXA7/CAMK2D/BRAF/ITPKB/PTK2B/PEF1/HOMER1/ADD1/PPP3CA/RASGRP2/MEF2A/TXNIP/ANXA11/MEF2C/JUNB/DUSP1/CAPN3/FOSB"	33
"BP"	"GO:0014015"	"positive regulation of gliogenesis"	"19/1983"	"63/18862"	1.53632540810023e-05	0.000112112742900663	6.26927926986486e-05	"MDK/SERPINE2/HDAC1/HDAC2/E2F1/TP73/RHEB/MTOR/DICER1/PTN/LYN/PRKCH/LIF/TLR2/EGR2/IL1B/LRP2/PPARG/IL6"	19
"BP"	"GO:0035690"	"cellular response to drug"	"19/1983"	"63/18862"	1.53632540810023e-05	0.000112112742900663	6.26927926986486e-05	"CHEK2/PPM1E/HSP90AB1/EGFR/TP53/CRKL/NOS2/HTR1B/TH/RAP2A/PPP1R12A/RAP1A/RAP1B/PPM1F/NCOA1/MEF2C/GAS6/IL1B/TLR3"	19
"BP"	"GO:0010951"	"negative regulation of endopeptidase activity"	"48/1983"	"245/18862"	1.5542731654249e-05	0.000113285489774629	6.33485859185385e-05	"MMP9/SPOCK1/PI3/GAPDH/SERPINH1/SERPINE2/BCL2L12/VIL1/VEGFA/COL6A3/PAK2/SPOCK3/AHSG/WFDC2/PRDX3/FABP1/SRC/PSMF1/RECK/TIMP4/AKT1/GPX1/RENBP/PLAUR/CAST/PRNP/RAF1/CST3/COL4A3/SH3RF1/SERPINA3/NAIP/PEBP1/SERPINB9/A2M/TIMP2/ARRB2/PZP/CRYAB/DHCR24/SERPING1/TIMP3/GAS6/C3/TFPI/KLF4/SLPI/AQP1"	48
"BP"	"GO:0010742"	"macrophage derived foam cell differentiation"	"14/1983"	"38/18862"	1.61702458581121e-05	0.000117292588646282	6.55893322635469e-05	"STAT1/ITGAV/PPARA/ITGB3/MAPK9/EP300/NR1H2/NFKBIA/PRKCH/IL18/NFKB1/PPARG/AGTR1/CD36"	14
"BP"	"GO:0032733"	"positive regulation of interleukin-10 production"	"14/1983"	"38/18862"	1.61702458581121e-05	0.000117292588646282	6.55893322635469e-05	"TNFSF4/HSPD1/TLR9/IL13/IL4/CD40LG/STAT3/SYK/TSLP/TREM2/TLR4/TLR2/PRKCZ/IL6"	14
"BP"	"GO:0045429"	"positive regulation of nitric oxide biosynthetic process"	"14/1983"	"38/18862"	1.61702458581121e-05	0.000117292588646282	6.55893322635469e-05	"HSP90AB1/HSP90AA1/INSR/MTOR/AKT1/PTK2B/TICAM1/JAK2/ITGB2/TLR4/IL1B/ICAM1/KLF4/CD36"	14
"BP"	"GO:0090077"	"foam cell differentiation"	"14/1983"	"38/18862"	1.61702458581121e-05	0.000117292588646282	6.55893322635469e-05	"STAT1/ITGAV/PPARA/ITGB3/MAPK9/EP300/NR1H2/NFKBIA/PRKCH/IL18/NFKB1/PPARG/AGTR1/CD36"	14
"BP"	"GO:0032677"	"regulation of interleukin-8 production"	"25/1983"	"97/18862"	1.64312810114812e-05	0.000118900216911618	6.64883086240171e-05	"TLR9/MAVS/CD244/FFAR2/DDX58/STAT3/TMSB4X/NOD1/PTPN22/SYK/CD2/RIPK1/TLR5/TLR7/TLR1/CD58/MYD88/CD33/TLR4/TLR2/TLR8/IL1B/TLR3/KLF4/IL6"	25
"BP"	"GO:0045807"	"positive regulation of endocytosis"	"25/1983"	"97/18862"	1.64312810114812e-05	0.000118900216911618	6.64883086240171e-05	"VEGFA/MIB1/EGF/ITGA2/SH3GL1/INSR/WASL/IL4/LRP1/VPS28/MAGI2/APPL1/PLCG2/SYK/PPP3CA/AXL/GATA2/TREM2/ARRB2/GPC3/C3/ANGPT1/PPARG/CD36/SELE"	25
"BP"	"GO:0045732"	"positive regulation of protein catabolic process"	"45/1983"	"225/18862"	1.65080934519436e-05	0.000119312986805365	6.67191271439408e-05	"AURKA/SOX9/PSMC4/PTK2/PSMD10/PSMC1/EGF/HSP90AA1/GSK3A/BCAP31/SNX9/NDUFA13/SGSM3/VGLL4/SGTA/FAF1/TAF1/HECW1/PSEN1/LRP1/SOCS5/VPS28/MAPK9/ATG7/RCHY1/RNF14/AKT1/RNF41/PTK2B/USP13/PLK3/EZR/FOXO1/MSN/GJA1/RNF144B/CEBPA/TREM2/GPC3/IL1B/HECW2/RGN/RNF128/LRP2/C4BPA"	45
"BP"	"GO:0031663"	"lipopolysaccharide-mediated signaling pathway"	"18/1983"	"58/18862"	1.65376761178619e-05	0.000119383822214469	6.67587378920487e-05	"IRAK1/PRDX2/MAPK14/PRKCA/MAPK3/AKT1/TRAF6/PTPN22/TICAM1/LYN/NFKBIA/IL18/MYD88/TLR4/TLR2/IL1B/HCK/CD36"	18
"BP"	"GO:0070585"	"protein localization to mitochondrion"	"33/1983"	"146/18862"	1.65984505914156e-05	0.000119679389867614	6.6924017601809e-05	"TIMM50/HSPD1/YWHAZ/E2F1/TP63/PDCD5/BMF/MTCH2/HSPA4/TOMM20/TOMM22/TOMM34/HSP90AA1/TP53/AGK/GSK3A/BCAP31/BAX/YWHAQ/RNF31/TP73/NDUFA13/BCL2/MAPT/BNIP3L/AKT1/BAG3/UBE2D3/DNAJA1/GZMB/MOAP1/PPP1R13B/RAC2"	33
"BP"	"GO:0032963"	"collagen metabolic process"	"27/1983"	"109/18862"	1.68178454703402e-05	0.00012111658402566	6.77276882023749e-05	"MMP12/MMP1/MMP9/FAP/MMP10/MMP13/MMP3/MMP7/SERPINH1/PRSS2/MMP14/HDAC2/ITGA2/ADAM15/NPPC/MMP16/MMP17/MMP2/TNXB/PEPD/RAP1A/PDGFRB/CST3/ARRB2/MMP19/PPARG/IL6"	27
"BP"	"GO:0060749"	"mammary gland alveolus development"	"9/1983"	"17/18862"	1.70518244561977e-05	0.000122509238801373	6.8506452639812e-05	"VEGFA/TNFSF11/PHB2/EGF/TPH1/TNFRSF11A/ESR1/ERBB4/SOCS2"	9
"BP"	"GO:0061377"	"mammary gland lobule development"	"9/1983"	"17/18862"	1.70518244561977e-05	0.000122509238801373	6.8506452639812e-05	"VEGFA/TNFSF11/PHB2/EGF/TPH1/TNFRSF11A/ESR1/ERBB4/SOCS2"	9
